API,Hidden API
/users/{username}/packages/{package_type}/{package_name},/users/{username}/packages/{package_type}/{package_name}/versions
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/issues/{issue_number}/timeline
/repos/{owner}/{repo}/topics,/repos/{owner}/{repo}/collaborators
/en/rest/migrations,/en/rest/copilot
/repos/{owner}/{repo}/languages,/repos/{owner}/{repo}/comments
/orgs/{org}/codespaces,/orgs/{org}/installation
/en/rest/actions,/en/rest/codes-of-conduct
/user/repos,/user/projects
/repos/{owner}/{repo}/merge-upstream,/repos/{owner}/{repo}/pulls
/repos/{owner}/{repo}/teams,/repos/{owner}/{repo}/milestones
/en/rest/guides,/en/rest/packages
/en/rest/users/blocking,/en/rest/users/users
/repos/{owner}/{repo}/actions/runs/{run_id}/cancel,/repos/{owner}/{repo}/actions/runs/{run_id}/deployment_protection_rule
/user/subscriptions,/user/teams
/repos/{owner}/{repo},/repos/{owner}/{repo}/labels
/orgs/{org}/installation,/orgs/{org}/issues
/repos/{owner}/{repo}/merge-upstream,/repos/{owner}/{repo}/keys
/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id},/repos/{owner}/{repo}/pulls/{pull_number}
/repos/{owner}/{repo}/contributors,/repos/{owner}/{repo}/invitations
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/environments
/en/rest/licenses,/en/rest/codespaces
/en/rest/issues,/en/rest/repos
/users/{username}/following,/users/{username}/projects
/en/rest/guides/using-the-rest-api-to-interact-with-checks,/en/rest/guides/scripting-with-the-rest-api-and-javascript
/repos/{owner}/{repo}/issues/{issue_number}/assignees/{assignee},/repos/{owner}/{repo}
/en/rest/using-the-rest-api,/en/rest/dependabot
/en/rest/deployments,/en/rest/code-security
/repos/{owner}/{repo}/pages,/repos/{owner}/{repo}/notifications
/projects/{project_id}/collaborators/{username},/projects/{project_id}/collaborators
/user/packages,/user/social_accounts
/repos/{owner}/{repo}/actions/runs/{run_id}/cancel,/repos/{owner}/{repo}/actions/runs/{run_id}/approvals
/repos/{owner}/{repo}/pulls/{pull_number}/update-branch,/repos/{owner}/{repo}
/en/rest/migrations,/en/rest/gists
/orgs/{org}/actions/permissions/workflow,/orgs/{org}/actions/permissions
/advisories,/octocat
/users/{username}/projects,/users/{username}/ssh_signing_keys
/user/{account_id},/user/social_accounts
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/environments
/repos/{owner}/{repo}/pulls/{pull_number}/commits,/repos/{owner}/{repo}/pulls/{pull_number}/reviews
/en/rest/gists,/en/rest/billing
/en/rest/about-the-rest-api/comparing-githubs-rest-api-and-graphql-api,/en/rest/about-the-rest-api/api-versions
/en/rest/interactions,/en/rest/dependabot
/en/rest/authentication/permissions-required-for-github-apps,/en/rest/authentication/endpoints-available-for-fine-grained-personal-access-tokens
/repos/{owner}/{repo}/pulls,/repos/{owner}/{repo}/assignees
/en/rest/users/social-accounts,/en/rest/users/ssh-signing-keys
/orgs/{org}/teams/{team_slug},/orgs/{org}/teams/{team_slug}/discussions/{discussion_number}/reactions/{reaction_id}
/en/rest/deployments,/en/rest/projects
/repos/{owner}/{repo},/repos/{owner}/{repo}/codeowners/errors
/en/rest/users/blocking,/en/rest/users
/en/rest/codespaces,/en/rest/projects
/user/emails,/user/blocks
/advisories,/codes_of_conduct
/repos/{owner}/{repo}/contributors,/repos/{owner}/{repo}/dispatches
/en/rest/orgs/blocking,/en/rest/orgs/webhooks
/user/migrations,/user/gpg_keys
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/issues/{issue_number}/labels
/repos/{owner}/{repo}/comments,/repos/{owner}/{repo}
/en/rest/secret-scanning,/en/rest/gists
/orgs/{org}/actions/runners/registration-token,/orgs/{org}/actions/runners/downloads
/en/rest/actions,/en/rest/actions/workflow-runs
/en/rest/branches,/en/rest/branches/branches
/orgs/{org},/orgs/{org}/actions/permissions/repositories/{repository_id}
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/keys
/repos/{owner}/{repo}/actions/runs/{run_id}/force-cancel,/repos/{owner}/{repo}/actions/runs/{run_id}/rerun
/en/rest/interactions,/en/rest/packages
/repos/{owner}/{repo}/commits,/repos/{owner}/{repo}/issues
/repos/{owner}/{repo}/issues/comments/{comment_id},/repos/{owner}/{repo}/issues/comments
/en/rest/reactions,/en/rest/git
/user/followers,/user/installations
/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/events,/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/comments
/en/rest/deployments,/en/rest/dependency-graph
/user/ssh_signing_keys,/user/packages
/en/rest/copilot/copilot-usage,/en/rest/copilot
/repos/{owner}/{repo}/notifications,/repos/{owner}/{repo}/attestations
/repos/{owner}/{repo}/comments,/repos/{owner}/{repo}/branches
/en/rest/codespaces/machines,/en/rest/codespaces/organization-secrets
/repos/{owner}/{repo}/merges,/repos/{owner}/{repo}/branches
/en/rest/codespaces/organization-secrets,/en/rest/codespaces/repository-secrets
/en/rest/orgs/custom-properties,/en/rest/orgs/outside-collaborators
/repos/{owner}/{repo}/issues/{issue_number}/labels/{name},/repos/{owner}/{repo}
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/commits
/en/rest/security-advisories,/en/rest/releases
/user,/user/gpg_keys
/en/rest/repos/contents,/en/rest/repos/autolinks
/repos/{owner}/{repo}/check-runs/{check_run_id},/repos/{owner}/{repo}/check-runs
/en/rest/dependabot,/en/rest/pages
/repos/{owner}/{repo}/security-advisories/{ghsa_id},/repos/{owner}/{repo}/security-advisories/reports
/en/rest/projects,/en/rest/markdown
/en/rest/actions/secrets,/en/rest
/user/packages,/user/blocks
/repos/{owner}/{repo},/repos/{owner}/{repo}/branches/{branch}
/en/rest/git/refs,/en/rest/git
/en/rest/repos/rule-suites,/en/rest/repos/repos
/en/rest/repos/tags,/en/rest/repos/forks
/teams/{team_id}/members,/teams/{team_id}/memberships/{username}
/user/blocks,/user/emails
/users/{username}/projects,/users/{username}/starred
/repos/{owner}/{repo}/deployments,/repos/{owner}/{repo}/keys
/orgs/{org}/codespaces,/orgs/{org}/personal-access-token-requests
/user/installations,/user/gpg_keys
/orgs/{org}/migrations,/orgs/{org}/events
/en/rest/markdown,/en/rest/code-security
/en/rest/releases,/en/rest/packages
/en/rest/migrations,/en/rest/dependency-graph
/orgs/{org}/hooks,/orgs/{org}/migrations
/en/rest/projects,/en/rest/copilot
/en/rest/migrations,/en/rest/migrations/orgs
/en/rest/about-the-rest-api/about-the-rest-api,/en/rest/about-the-rest-api
/user/marketplace_purchases,/user/subscriptions
/repos/{owner}/{repo}/labels,/repos/{owner}/{repo}/activity
/repos/{owner}/{repo}/commits,/repos/{owner}/{repo}/code-security-configuration
/en/rest/projects,/en/rest/gitignore
/en/rest,/en/rest/interactions/orgs
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/teams
/repos/{owner}/{repo}/vulnerability-alerts,/repos/{owner}/{repo}/events
/repos/{owner}/{repo}/attestations,/repos/{owner}/{repo}/attestations/{subject_digest}
/en/rest/repos,/en/rest/packages
/repos/{owner}/{repo}/labels/{name},/repos/{owner}/{repo}/labels
/en/rest/repos/contents,/en/rest/repos/rules
/en/rest/using-the-rest-api/using-pagination-in-the-rest-api,/en/rest/using-the-rest-api/github-event-types
/repos/{owner}/{repo}/issues/{issue_number}/assignees,/repos/{owner}/{repo}/issues/{issue_number}/comments
/orgs/{org}/installations,/orgs/{org}/outside_collaborators
/repos/{owner}/{repo},/repos/{owner}/{repo}/traffic/clones
/app/installations,/app/installations/{installation_id}/suspended
/repos/{owner}/{repo}/rulesets,/repos/{owner}/{repo}/check-runs
/en/rest/deploy-keys,/en/rest/code-security
/en/rest/dependabot,/en/rest/authentication
/en/rest/classroom,/en/rest/authentication
/classrooms,/issues
/teams/{team_id},/teams/{team_id}/projects
/orgs/{org}/teams/{team_slug}/discussions/{discussion_number}/reactions/{reaction_id},/orgs/{org}/teams/{team_slug}/discussions/{discussion_number}/reactions
/repos/{owner}/{repo}/security-advisories,/repos/{owner}/{repo}/check-suites
/user/public_emails,/user/installations
/en/rest,/en/rest/releases/releases
/user/blocks,/user/public_emails
/app,/app/installations/{installation_id}/suspended
/repos/{owner}/{repo}/collaborators,/repos/{owner}/{repo}/transfer
/orgs/{org}/invitations,/orgs/{org}/teams
/user/repository_invitations/{invitation_id},/user/repository_invitations
/advisories,/emojis
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/autolinks
/en/rest/users,/en/rest/emojis
/repos/{owner}/{repo}/codespaces/secrets,/repos/{owner}/{repo}/codespaces
/en/rest/search,/en/rest/actions
/en/rest/classroom,/en/rest/projects
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/readme
/repos/{owner}/{repo}/hooks,/repos/{owner}/{repo}/check-suites
/en/rest/users,/en/rest/users/social-accounts
/repos/{owner}/{repo}/activity,/repos/{owner}/{repo}/automated-security-fixes
/en/rest/search,/en/rest/reactions
/user/keys,/user/marketplace_purchases
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/notifications
/en/rest/apps,/en/rest/migrations
/repos/{owner}/{repo},/repos/{owner}/{repo}/branches/{branch}/protection/required_status_checks
/en/rest/copilot,/en/rest/emojis
/classrooms,/advisories
/en/rest/users/users,/en/rest/users/keys
/gists/{gist_id}/comments/{comment_id},/gists
/en/rest/migrations,/en/rest/releases
/orgs/{org}/hooks,/orgs/{org}/teams
/en/rest/orgs/blocking,/en/rest/orgs/orgs
/en/rest/quickstart,/en/rest/packages
/en/rest/projects/columns,/en/rest/projects/collaborators
/repos/{owner}/{repo}/issues/events,/repos/{owner}/{repo}/issues/comments
/en/rest/guides/scripting-with-the-rest-api-and-ruby,/en/rest/guides/building-a-ci-server
/repos/{owner}/{repo}/installation,/repos/{owner}/{repo}/transfer
/repos/{owner}/{repo}/pulls,/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/events
/repos/{owner}/{repo}/branches/{branch}/protection,/repos/{owner}/{repo}/branches/{branch}/protection/required_pull_request_reviews
/users/{username}/following/{target_user},/users
/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/events,/repos/{owner}/{repo}/pulls
/repos/{owner}/{repo}/security-advisories/{ghsa_id}/cve,/repos/{owner}/{repo}/security-advisories/{ghsa_id}
/orgs/{org}/organization-roles,/orgs/{org}/public_members
/user/migrations,/user/codespaces
/repos/{owner}/{repo}/environments,/repos/{owner}/{repo}/interaction-limits
/repos/{owner}/{repo}/topics,/repos/{owner}/{repo}/pages
/repos/{owner}/{repo}/collaborators,/repos/{owner}/{repo}/code-security-configuration
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/readme
/en/rest/repos/tags,/en/rest/repos/contents
/repos/{owner}/{repo}/milestones,/repos/{owner}/{repo}/milestones/{milestone_number}/labels
/orgs/{org}/dependabot/secrets/public-key,/orgs/{org}
/en/rest/dependency-graph,/en/rest/deploy-keys
/users/{username}/installation,/users/{username}/keys
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/transfer
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/automated-security-fixes
/repos/{owner}/{repo}/contributors,/repos/{owner}/{repo}/automated-security-fixes
/en/rest/repos,/en/rest/gists
/repos/{owner}/{repo}/branches/{branch}/protection,/repos/{owner}/{repo}/branches/{branch}/protection/restrictions/teams
/en/rest/users/users,/en/rest/users/followers
/repos/{owner}/{repo}/forks,/repos/{owner}/{repo}/assignees
/users,/users/{username}/hovercard
/en/rest/orgs,/en/rest/issues
/en/rest/branches,/en/rest/copilot
/user/installations,/user/installations/{installation_id}/repositories
/en/rest/collaborators/invitations,/en/rest/collaborators/collaborators
/orgs/{org}/public_members,/orgs/{org}/outside_collaborators
/repos/{owner}/{repo}/code-scanning/analyses,/repos/{owner}/{repo}/code-scanning/default-setup
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/branches
/repos/{owner}/{repo}/environments,/repos/{owner}/{repo}/labels
/en/rest/code-security,/en/rest/users
/orgs/{org}/interaction-limits,/orgs/{org}/failed_invitations
/en/rest/checks,/en/rest/copilot
/repos/{owner}/{repo}/assignees/{assignee},/repos/{owner}/{repo}/assignees
/en/rest/orgs/rule-suites,/en/rest/orgs/blocking
/users/{username}/received_events,/users/{username}/received_events/public
/repos/{owner}/{repo}/code-security-configuration,/repos/{owner}/{repo}/contributors
/user/teams,/user/packages
/orgs/{org}/invitations,/orgs/{org}/security-managers
/en/rest/apps/marketplace,/en/rest/apps/webhooks
/en/rest/meta,/en/rest/branches
/repos/{owner}/{repo}/keys,/repos/{owner}/{repo}/milestones
/en/rest/deployments/statuses,/en/rest
/repos/{owner}/{repo}/issues/comments,/repos/{owner}/{repo}/issues
/repos/{owner}/{repo}/codespaces/secrets/{secret_name},/repos/{owner}/{repo}/codespaces
/octocat,/emojis
/orgs/{org}/organization-roles/users/{username},/orgs/{org}/organization-roles
/repos/{owner}/{repo}/git/refs,/repos/{owner}/{repo}/git/commits
/en/rest/quickstart,/en/rest/orgs
/repos/{owner}/{repo},/repos/{owner}/{repo}/zipball/{ref}
/en/rest/security-advisories,/en/rest/projects
/orgs/{org}/members/{username}/codespaces,/orgs/{org}/members/{username}/codespaces/{codespace_name}/stop
/user/marketplace_purchases,/user/starred
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/merge-upstream
/en/rest/security-advisories,/en/rest/packages
/repos/{owner}/{repo}/deployments,/repos/{owner}/{repo}/code-security-configuration
/en/rest/users/attestations,/en/rest/users/gpg-keys
/en/rest/quickstart,/en/rest/dependabot
/repos/{owner}/{repo}/check-suites,/repos/{owner}/{repo}/forks
/orgs/{org}/copilot/billing,/orgs/{org}/copilot/billing/selected_teams
/repos/{owner}/{repo}/license,/repos/{owner}/{repo}/readme
/en/rest/using-the-rest-api/best-practices-for-using-the-rest-api,/en/rest
/repos/{owner}/{repo}/deployments,/repos/{owner}/{repo}/deployments/{deployment_id}
/user/projects,/user/gpg_keys
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/activity
/repos/{owner}/{repo},/repos/{owner}/{repo}/pages/builds
/organizations,/codes_of_conduct
/orgs/{org}/repos,/orgs/{org}/public_members
/repos/{owner}/{repo}/security-advisories,/repos/{owner}/{repo}/hooks
/orgs/{org}/teams/{team_slug}/repos,/orgs/{org}/teams/{team_slug}
/orgs/{org}/outside_collaborators,/orgs/{org}/personal-access-tokens
/en/rest/guides/scripting-with-the-rest-api-and-javascript,/en/rest/guides/using-the-rest-api-to-interact-with-your-git-database
/en/rest/orgs,/en/rest/pages
/repos/{owner}/{repo}/subscription,/repos/{owner}/{repo}/topics
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/hooks
/repos/{owner}/{repo}/pulls,/repos/{owner}/{repo}/languages
/users/{username}/social_accounts,/users/{username}/keys
/en/rest/codespaces/secrets,/en/rest/codespaces/codespaces
/events,/issues
/repos/{owner}/{repo}/actions/runs/{run_id}/approve,/repos/{owner}/{repo}
/repos/{owner}/{repo},/repos/{owner}/{repo}/commits/{ref}
/en/rest/teams,/en/rest/teams/teams
/en/rest/authentication/endpoints-available-for-github-app-user-access-tokens,/en/rest/authentication/endpoints-available-for-fine-grained-personal-access-tokens
/networks/{owner}/{repo}/events,/networks/{owner}
/repos/{owner}/{repo}/code-scanning/codeql/databases,/repos/{owner}/{repo}
/en/rest/metrics,/en/rest/using-the-rest-api
/repos/{owner}/{repo}/branches/{branch}/protection/restrictions,/repos/{owner}/{repo}/branches/{branch}/protection
/repositories,/users
/en/rest/git/tags,/en/rest/git
/en/rest/deploy-keys,/en/rest/gists
/repos/{owner}/{repo}/actions/variables,/repos/{owner}/{repo}/actions/organization-secrets
/repos/{owner}/{repo}/branches/{branch}/protection/restrictions,/repos/{owner}/{repo}/branches/{branch}/protection/restrictions/teams
/repos/{owner}/{repo}/pulls/{pull_number}/reviews,/repos/{owner}/{repo}/pulls/{pull_number}
/repos/{owner}/{repo}/environments,/repos/{owner}/{repo}/environments/{environment_name}/secrets
/en/rest/gists,/en/rest/users
/en/rest/codespaces/machines,/en/rest/codespaces/repository-secrets
/users/{username}/settings/billing/actions,/users/{username}/settings/billing/shared-storage
/repos/{owner}/{repo}/actions/runs/{run_id}/artifacts,/repos/{owner}/{repo}/actions/runs/{run_id}/approvals
/repos/{owner}/{repo}/hooks/{hook_id}/config,/repos/{owner}/{repo}/hooks/{hook_id}/deliveries
/projects/{project_id}/columns,/projects/{project_id}
/en/rest/pulls,/en/rest/migrations
/orgs/{org}/actions/variables/{name},/orgs/{org}/actions/variables/{name}/repositories
/orgs/{org}/actions/permissions/repositories,/orgs/{org}/actions/permissions
/repos/{owner}/{repo}/labels,/repos/{owner}/{repo}/rulesets
/en/rest/codespaces,/en/rest/activity
/repos/{owner}/{repo}/deployments,/repos/{owner}/{repo}/private-vulnerability-reporting
/repos/{owner}/{repo}/notifications,/repos/{owner}/{repo}/tags
/en/rest/orgs/blocking,/en/rest/orgs
/repos/{owner}/{repo}/pages/health,/repos/{owner}/{repo}/pages/builds
/en/rest/releases,/en/rest/deployments
/en/rest/codespaces,/en/rest/issues
/repos/{owner}/{repo}/milestones,/repos/{owner}/{repo}/interaction-limits
/en/rest/using-the-rest-api,/en/rest/checks
/octocat,/meta
/orgs/{org},/orgs/{org}/members/{username}/codespaces
/repos/{owner}/{repo}/tags/protection,/repos/{owner}/{repo}/tags/protection/{tag_protection_id}
/repos/{owner}/{repo}/actions/secrets,/repos/{owner}/{repo}/actions/artifacts
/en/rest/projects,/en/rest/checks
/orgs/{org}/rulesets,/orgs/{org}/personal-access-tokens
/user,/users/{username}/social_accounts
/en/rest/codes-of-conduct,/en/rest/projects
/repos/{owner}/{repo}/pulls,/repos/{owner}/{repo}/readme
/repos/{owner}/{repo}/codespaces,/repos/{owner}/{repo}/collaborators
/en/rest/teams,/en/rest/billing
/orgs/{org},/orgs/{org}/actions/variables
/repos/{owner}/{repo}/issues/{issue_number}/reactions,/repos/{owner}/{repo}/issues/{issue_number}
/en/rest/apps,/en/rest/orgs
/repos/{owner}/{repo}/contributors,/repos/{owner}/{repo}/issues
/repos/{owner}/{repo}/installation,/repos/{owner}/{repo}/subscribers
/en/rest/security-advisories,/en/rest/activity
/repos/{owner}/{repo}/security-advisories,/repos/{owner}/{repo}/teams
/en/rest/migrations,/en/rest/packages
/repos/{owner}/{repo}/hooks/{hook_id}/deliveries/{delivery_id}/attempts,/repos/{owner}/{repo}
/repos/{owner}/{repo}/collaborators,/repos/{owner}/{repo}/rulesets
/repos/{owner}/{repo}/comments,/repos/{owner}/{repo}/releases
/en/rest/security-advisories,/en/rest/branches
/repos/{owner}/{repo}/actions/permissions/access,/repos/{owner}/{repo}/actions/permissions/selected-actions
/en/rest/checks,/en/rest/collaborators
