API,Hidden API
/appservice/web-apps/create-or-update-host-name-binding,/appservice/web-apps/sync-repository
/gists/{gist_id},/gists/{gist_id}/commits
/virtualnetwork/bastion-hosts,/virtualnetwork/resource-navigation-links
/classrooms,/advisories
/servicefabric/v82/sfclient-v82-model-usageinfo,/servicefabric/v82/sfclient-v82-api-reportpartitionhealth
/orgs/{org}/actions/secrets/public-key,/orgs/{org}
/repos/{owner}/{repo}/actions/runners/generate-jitconfig,/repos/{owner}/{repo}/actions/runners
/repos/{owner}/{repo}/assignees,/repos/{owner}/{repo}/check-runs
/{subdomain}.{baseDomain}/api/deviceGroups,/{subdomain}.{baseDomain}/api/jobs
/orgs/{org}/code-security/configurations/{configuration_id},/orgs/{org}/code-security/configurations/detach
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/releases
/servicefabric/v82/sfclient-v82-model-partitionprimarymoveanalysisevent,/servicefabric/v82/sfclient-v82-model-networkresourcedescription
/servicefabric/sfmeshrp-api-replica_listbyservicename,/servicefabric/sfclient-model-codepackageentrypoint
/repos/{owner}/{repo}/assignees,/repos/{owner}/{repo}/keys
/en/rest/quickstart,/en/rest/guides
/servicefabric/sfclient-api-getchaosevents,/servicefabric/sfclient-model-statelessservicedescription
/repos/{owner}/{repo},/repos/{owner}/{repo}/issues/{issue_number}/events
/servicemap/machine-groups/get,/servicemap
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfclient-model-backupstate
/servicefabric/sfclient-model-backupstate,/servicefabric/sfclient-model-upgradedomaindeltanodescheckhealthevaluation
/users/{username}/gists,/users
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/staticSites/{name}/customDomains/{domainName},/resourceGroups/{resourceGroupName}
/repos/{owner}/{repo}/actions/permissions/selected-actions,/repos/{owner}/{repo}/actions/permissions/workflow
/servicefabric/v82/sfclient-v82-api-getcorrelatedeventlist,/servicefabric/v82/sfclient-v82-model-clusterhealthreportexpiredevent
/storageservices/get-queue-service-properties,/storageservices/delete-entity1
/servicefabric/sfclient-model-partitionreconfiguredevent,/servicefabric/sfclient-model-seednodesafetycheck
/containerregistry/tag/get-attributes,/containerregistry/tag/delete
/servicefabric/sfclient-model-autoscalingresourcemetric,/servicefabric/sfclient-index-replica
/{denyAssignmentId},/issues
/apimanagement/api-operation-policy/create-or-update,/apimanagement/api
/servicefabric/v82/sfclient-v82-model-loadedpartitioninformationquerydescription,/servicefabric/v82/sfclient-v82-api-getclusterhealthchunk
/servicefabric/v82/sfclient-v82-model-remotereplicatorstatus,/servicefabric/v82/sfclient-v82-api-getclusterhealthchunk
/help/,/meta
/appservice/web-apps/list-premier-add-ons-slot,/appservice/web-apps/delete-vnet-connection
/user/subscriptions,/user/{account_id}
/en/rest,/en/rest/activity/feeds
/repos/{owner}/{repo}/environments/{environment_name}/deployment_protection_rules/{protection_rule_id},/repos/{owner}/{repo}/environments/{environment_name}/deployment_protection_rules/apps
/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/featurestoreEntities/{name}/versions,/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/featurestoreEntities/{name}/versions/{version}
/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo,/servicefabric/v82/sfclient-v82-model-httphostconfig
/repos/{owner}/{repo}/commits/{commit_sha}/comments,/repos/{owner}/{repo}/commits/{commit_sha}/pulls
/en/rest/users/users,/en/rest/users/followers
/custom-vision/,/users
/gists,/octocat
/versions,/issues
/repos/{owner}/{repo}/automated-security-fixes,/repos/{owner}/{repo}/subscribers
/user/keys/{key_id},/user
/providers/Microsoft.Management/managementGroups/{managementGroupId}/providers/Microsoft.Authorization/policyAssignments,/providers/Microsoft.Management/managementGroups/{managementGroupId}/providers
/servicefabric/sfclient-model-probeexec,/servicefabric/sfclient-model-healthevaluationwrapper
/servicefabric/sfclient-model-restartdeployedcodepackagedescription,/servicefabric/sfclient-model-seednodesafetycheck
/orgs/{org},/orgs/{org}/copilot/billing/seats
/repos/{owner}/{repo}/teams,/repos/{owner}/{repo}/issues
/{endpoint}/datamap/api/atlas/v2/glossary/term/{termId},/{endpoint}/datamap/api/atlas/v2/glossary/term
/servicefabric/sfrp-model-operationresult,/servicefabric/sfclient-model-servicetypeextensiondescription
/servicefabric/v82/sfclient-v82-model-waitforinbuildreplicasafetycheck,/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo
/servicefabric/v82/sfclient-v82-api-getserviceseventlist,/servicefabric/v82/sfclient-v82-model-restartpartitionresult
/servicefabric/sfclient-model-autoscalingresourcemetric,/servicefabric/sfclient-model-environmentvariabletype
/servicefabric/sfclient-model-nodeupevent,/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent
/datasets,/versions
/servicefabric/sfclient-model-httpconfig,/servicefabric/sfclient-api-updatepartitionload
/eventhub/publisher-policy-operations,/eventhub/event-hubs
/servicefabric/v82/sfclient-v82-api-getclusterhealthchunk,/servicefabric/v82/sfclient-v82-model-startclusterupgradedescription
/servicefabric/sfclient-api-rollbackapplicationupgrade,/servicefabric/sfclient-model-statelessserviceinfo
/en/rest/releases,/en/rest/secret-scanning
/gists,/app
/help/,/applicationgatewaycontainers/
/repos/{owner}/{repo},/repos/{owner}/{repo}/security-advisories/{ghsa_id}/forks
/users/{username}/received_events,/user
/storageservices/get-container-metadata,/storageservices/copy-blob-from-url
/servicefabric/sfclient-model-backupentity,/servicefabric/sfclient-api-rollbackapplicationupgrade
/resourceGroups/{resourceGroupName}/providers/Microsoft.Security/securityConnectors/{securityConnectorName}/devops/default/gitHubOwners/{ownerName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Security
/en/rest/using-the-rest-api/timezones-and-the-rest-api,/en/rest/using-the-rest-api/using-pagination-in-the-rest-api
/orgs/{org}/teams,/orgs/{org}/installations
/servicefabric/v82/sfclient-v82-model-clusterhealthreportexpiredevent,/servicefabric/v82/sfclient-v82-model-applicationloadinfo
/repos/{owner}/{repo}/private-vulnerability-reporting,/repos/{owner}/{repo}/merge-upstream
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/localNetworkGateways/{localNetworkGatewayName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/localNetworkGateways
/en/rest/copilot,/en/rest/gists
/repos/{owner}/{repo}/interaction-limits,/repos/{owner}/{repo}/pages
/servicefabric/sfclient-model-safetycheckwrapper,/servicefabric/sfclient-model-probeexec
/servicefabric/sfclient-model-scheme,/servicefabric/sfclient-api-getchaosschedule
/orgs/{org}/public_members,/orgs/{org}/teams
/orgs/{org}/issues,/orgs/{org}/personal-access-tokens
/servicefabric/v82/sfclient-v82-model-chaosstoppedevent,/servicefabric/v82/sfclient-v82-api-reportpartitionhealth
/providers/Microsoft.Compute/locations/{location}/communityGalleries/{publicGalleryName}/images/{galleryImageName}/versions,/providers/Microsoft.Compute/locations/{location}/communityGalleries/{publicGalleryName}/images
/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{vaultName}/operationResults/{operationId},/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults
/providers/Microsoft.Billing/billingAccounts,/providers/Microsoft.Billing/billingAccounts/{billingAccountName}/billingProfiles/{billingProfileName}/billingSubscriptions/{billingSubscriptionName}
/en/rest/activity,/en/rest/metrics
/application-insights/,/rate_limit
/meta,/network-gateway/
/emojis,/classrooms
/resourcegroups/{resourceGroupName}/providers/{resourceProviderNamespace}/{parentResourcePath}/{resourceType}/{resourceName}/providers/Microsoft.Authorization/denyAssignments,/resourcegroups/{resourceGroupName}/providers/{resourceProviderNamespace}
/servicefabric/sfmeshrp-model-resource,/servicefabric/sfclient-model-applicationresourceupgradeprogressinfo
/servicefabric/v82/sfclient-v82-model-networkresourcedescription,/servicefabric/v82/sfclient-v82-model-chaoseventkind
/servicefabric/v82/sfclient-v82-model-autoscalingtrigger,/servicefabric/v82/sfclient-v82-model-startclusterupgradedescription
/repos/{owner}/{repo}/actions/runs/{run_id}/pending_deployments,/repos/{owner}/{repo}/actions/runs/{run_id}/rerun-failed-jobs
/resourceGroups/{resourceGroupName}/providers/Microsoft.Media/mediaServices/{accountName}/assets/{assetName},/resourceGroups/{resourceGroupName}
/servicefabric/sfclient-model-restartdeployedcodepackagedescription,/servicefabric/sfclient-model-clusterupgradehealthpolicyobject
/repos/{owner}/{repo}/commits/{commit_sha}/pulls,/repos/{owner}/{repo}/commits
/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/updateSummaries,/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters
/servicefabric/v82/sfclient-v82-api-invokeinfrastructurequery,/servicefabric/v82/sfclient-v82-api-backuppartition
/servicefabric/sfclient-model-statelessserviceinstancehealthstate,/servicefabric/sfclient-model-probeexec
/user/followers,/user/orgs
/servicefabric/v82/sfclient-v82-api-movesecondaryreplica,/servicefabric/v82/sfclient-v82-model-partitionanalysisevent
/resource-manager/confidentialledger/operations/list,/resource-manager
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfclient-model-pagedgatewayresourcedescriptionlist
/resourceGroups/{resourceGroupName}/providers/Microsoft.DataShare/accounts/{accountName}/shareSubscriptions/{shareSubscriptionName}/dataSetMappings/{dataSetMappingName},/resourceGroups/{resourceGroupName}/providers/Microsoft.DataShare/accounts
/servicefabric/sfclient-api-createservice,/servicefabric/sfclient-model-backupentity
/repos/{owner}/{repo},/repos/{owner}/{repo}/comments/{comment_id}/reactions/{reaction_id}
/servicefabric/sfclient-model-statelessserviceinstancehealthstate,/servicefabric/sfclient-model-seednodesafetycheck
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/teams
/repos/{owner}/{repo}/actions/workflows/{workflow_id}/dispatches,/repos/{owner}/{repo}/actions/workflows/{workflow_id}
/repos/{owner}/{repo},/repos/{owner}/{repo}/import/large_files
/servicefabric/sfclient-api-getdeployedservicereplicainfolist,/servicefabric/sfclient-model-applicationscopedvolumecreationparameters
/repos/{owner}/{repo}/pulls/{pull_number}/commits,/repos/{owner}/{repo}
/servicefabric/sfclient-api-disablenode,/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent
/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/sqlDatabases/{databaseName}/containers/{containerName},/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/sqlDatabases/{databaseName}/containers/{containerName}/userDefinedFunctions/{userDefinedFunctionName}
/providers/Microsoft.Network/NetworkExperimentProfiles,/providers/Microsoft.Network/publicIPPrefixes
/providers/Microsoft.Billing/billingAccounts,/providers/Microsoft.Billing/billingAccounts/{billingAccountId}/providers/Microsoft.CostManagement/benefitUtilizationSummaries
/mariadb/reset-query-performance-insight-data,/mariadb/log-files
/servicefabric/sfclient-model-entrypointstatus,/servicefabric/sfclient-model-backupentity
/servicefabric/sfclient-model-codepackageentrypoint,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypeversions_get
/servicefabric/sfclient-model-failedpropertybatchinfo,/servicefabric/sfclient-model-seednodesafetycheck
/virtualnetwork/available-resource-group-delegations/list,/virtualnetwork
/servicefabric/sfrp-2017-07-01-preview-model-applicationhealthpolicy,/servicefabric/sfclient-model-pagedserviceinfolist
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/pulls
/users/{username}/orgs,/users/{username}/starred
/repos/{owner}/{repo}/actions/runs/{run_id}/approvals,/repos/{owner}/{repo}/actions/runs
/servicefabric/v82/sfclient-v82-model-autoscalingtriggerkind,/servicefabric/v82/sfclient-v82-model-chaoseventkind
/orgs/{org}/teams,/orgs/{org}/teams/{team_slug}/discussions/{discussion_number}/comments/{comment_number}
/repos/{owner}/{repo}/installation,/repos/{owner}/{repo}/merge-upstream
/repos/{owner}/{repo}/stargazers,/repos/{owner}/{repo}/hooks
/repos/{owner}/{repo}/transfer,/repos/{owner}/{repo}/collaborators
/en/rest/billing,/en/rest/codespaces
/zen,/models
/orgs/{org}/dependabot/secrets/{secret_name},/orgs/{org}/dependabot/secrets
/repos/{owner}/{repo}/security-advisories,/repos/{owner}/{repo}/merges
/repos/{owner}/{repo}/pulls/{pull_number}/requested_reviewers,/repos/{owner}/{repo}/pulls/{pull_number}/files
/servicefabric/sfclient-model-statelessserviceinfo,/servicefabric/sfclient-model-autoscalingresourcemetric
/repos/{owner}/{repo}/actions/runs,/repos/{owner}/{repo}/actions/runs/{run_id}/jobs
/servicefabric/v82/sfclient-v82-model-autoscalingtriggerkind,/servicefabric/v82/sfclient-v82-model-nodehealth
/en/rest/issues/comments,/en/rest/issues/assignees
/servicefabric/sfclient-model-restartdeployedcodepackagedescription,/servicefabric/sfclient-model-statelessserviceinfo
/orgs/{org}/issues,/orgs/{org}/public_members
/users/{username}/settings/billing/shared-storage,/users/{username}/settings/billing/packages
/servicefabric/v82/sfclient-v82-model-replicainfo,/servicefabric/v82/sfclient-v82-api-backuppartition
/servicefabric/v82/sfclient-v82-model-partitionanalysisevent,/servicefabric/v82/sfclient-v82-model-partitionaccessstatus
/en/rest/security-advisories,/en/rest/commits
/{endpoint}/nutrient-analyses,/{endpoint}/farm-equipments
/resourceGroups/{resourceGroupName}/providers/Microsoft.HybridNetwork/publishers/{publisherName}/artifactStores/{artifactStoreName}/artifactVersions,/resourceGroups/{resourceGroupName}/providers/Microsoft.HybridNetwork/publishers/{publisherName}/artifactStores/{artifactStoreName}/artifacts
/servicefabric/sfclient-model-guidpropertyvalue,/servicefabric/sfclient-model-applicationresourceupgradeprogressinfo
/en/rest/checks,/en/rest/reactions
/servicefabric/v82/sfclient-v82-model-containercodepackageproperties,/servicefabric/v82/sfclient-v82-api-updaterepairexecutionstate
/servicefabric/sfclient-model-autoscalingresourcemetric,/servicefabric/sfclient-api-createservice
/resourceGroups/{resourceGroupName}/providers/Microsoft.HybridCompute/privateLinkScopes/{scopeName}/privateEndpointConnections/{privateEndpointConnectionName},/resourceGroups/{resourceGroupName}/providers/Microsoft.HybridCompute/privateLinkScopes/{scopeName}
/app/installations/{installation_id},/app/installations/{installation_id}/access_tokens
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/vulnerability-alerts
/servicefabric/sfmeshrp-api-network_get,/servicefabric/sfclient-model-nodeid
/sql/managed-instance-keys,/sql/private-endpoint-connections
/servicefabric/v82/sfclient-v82-model-chaostargetfilter,/servicefabric/v82/sfclient-v82-api-disablepartitionbackup
/en/rest/quickstart,/en/rest/codespaces
/servicefabric/sfclient-model-scheme,/servicefabric/sfclient-model-upgradedomaindeltanodescheckhealthevaluation
/repos/{owner}/{repo},/repos/{owner}/{repo}/issues/events/{event_id}
/appservice/web-apps/get-instance-function-slot,/appservice/web-apps/restore-from-deleted-app-slot
/servicefabric/sfclient-model-partitionreconfiguredevent,/servicefabric/sfmeshrp-api-volume_listbysubscription
/orgs/{org}/events,/orgs/{org}/personal-access-tokens
/providers/Microsoft.ServiceFabric/locations/{location}/managedClusterOperationResults/{operationId},/providers/Microsoft.ServiceFabric/locations/{location}/managedClusterOperationResults
/user/codespaces/{codespace_name}/exports,/user/codespaces/{codespace_name}/machines
/servicefabric/sfclient-model-waitforprimaryplacementsafetycheck,/servicefabric/sfclient-index-replica
/en/rest/secret-scanning,/en/rest/licenses
/servicefabric/sfclient-api-getchaosschedule,/servicefabric/sfclient-api-getcontainerlogsdeployedonnode
/servicefabric/sfclient-model-autoscalingresourcemetric,/servicefabric/sfclient-api-createservice
/servicefabric/sfclient-api-getclusterversion,/servicefabric/sfclient-model-fabricevent
